x1,x2
0.9288,0.0000
0.9287,0.0000
0.9273,0.0000
0.9269,0.0000
0.9254,0.0000
0.9250,0.0000
0.9159,0.0000
0.9156,0.0000
0.9142,0.0000
0.9128,0.0000
0.9118,0.0000
0.9114,0.0000
0.9112,0.0000
0.9090,0.0000
0.9089,0.0000
0.9022,0.0000
0.8996,0.0000
0.8983,0.0000
0.8956,0.0000
0.8923,0.0000
0.8893,0.0000
0.8892,0.0000
0.8880,0.0000
0.8844,0.0000
0.8837,0.0000
0.8832,0.0000
0.8778,0.0000
0.8772,0.0000
0.8754,0.0000
0.8715,0.0000
0.8706,0.0000
0.8704,0.0000
0.8671,0.0000
0.8642,0.0000
0.8625,0.0000
0.8607,0.0000
0.8587,0.0000
0.8572,0.0000
0.8556,0.0000
0.8535,0.0000
0.8514,0.0000
0.8450,0.0000
0.8443,0.0000
0.8425,0.0000
0.8423,0.0000
0.8420,0.0000
0.8403,0.0000
0.8385,0.0000
0.8383,0.0000
0.8348,0.0000
0.8337,0.0000
0.8304,0.0000
0.8295,0.0000
0.8287,0.0000
0.8281,0.0000
0.8264,0.0000
0.8263,0.0000
0.8256,0.0000
0.8253,0.0000
0.8253,0.0000
0.8248,0.0000
0.8235,0.0000
0.8155,0.0000
0.8153,0.0000
0.8143,0.0000
0.8131,0.0000
0.8121,0.0000
0.8121,0.0000
0.8119,0.0000
0.8089,0.0000
0.8078,0.0000
0.8066,0.0000
0.8034,0.0000
0.8032,0.0000
0.8015,0.0000
0.8004,0.0000
0.7998,0.0000
0.7967,0.0000
0.7960,0.0000
0.7917,0.0000
0.7910,0.0000
0.7904,0.0000
0.7903,0.0000
0.7890,0.0000
0.7867,0.0000
0.7847,0.0000
0.7830,0.0000
0.7817,0.0000
0.7814,0.0000
0.7795,0.0000
0.7782,0.0000
0.7782,0.0000
0.7771,0.0000
0.7756,0.0000
0.7752,0.0000
0.7737,0.0000
0.7736,0.0000
0.7720,0.0000
0.7667,0.0000
0.7649,0.0000
0.7646,0.0000
0.7639,0.0000
0.7602,0.0000
0.7579,0.0000
0.7555,0.0000
0.7547,0.0000
0.7537,0.0000
0.7535,0.0000
0.7526,0.0000
0.7524,0.0000
0.7514,0.0000
0.7511,0.0000
0.7466,0.0000
0.7447,0.0000
0.7441,0.0000
0.7434,0.0000
0.7421,0.0000
0.7400,0.0000
0.7393,0.0000
0.7380,0.0000
0.7373,0.0000
0.7373,0.0000
0.7366,0.0000
0.7363,0.0000
0.7340,0.0000
0.7332,0.0000
0.7329,0.0000
0.7327,0.0000
0.7310,0.0000
0.7290,0.0000
0.7281,0.0000
0.7257,0.0000
0.7256,0.0000
0.7246,0.0000
0.7245,0.0000
0.7210,0.0000
0.7209,0.0000
0.7200,0.0000
0.7190,0.0000
0.7169,0.0000
0.7133,0.0000
0.7130,0.0048
0.7068,0.0000
0.7021,0.0000
0.7008,0.0000
0.6974,0.0000
0.6972,0.0000
0.6961,0.0000
0.6956,0.0000
0.6949,0.0000
0.6926,0.0000
0.6911,0.0000
0.6885,0.0000
0.6864,0.0000
0.6847,0.0000
0.6822,0.0000
0.6800,0.0000
0.6800,0.0000
0.6797,0.0000
0.6768,0.0000
0.6759,0.0000
0.6754,0.0000
0.6744,0.0000
0.6723,0.0000
0.6723,0.0000
0.6715,0.0000
0.6702,0.0000
0.6685,0.0000
0.6654,0.0000
0.6627,0.0000
0.6626,0.0000
0.6614,0.0000
0.6613,0.0000
0.6587,0.0000
0.6556,0.0000
0.6549,0.0000
0.6530,0.0000
0.6527,0.0000
0.6520,0.0000
0.6515,0.0000
0.6513,0.0000
0.6504,0.0000
0.6501,0.0000
0.6488,0.0000
0.6473,0.0000
0.6454,0.0000
0.6411,0.0000
0.6396,0.0000
0.6393,0.0000
0.6386,0.0000
0.6371,0.0000
0.6359,0.0000
0.6339,0.0000
0.6334,0.0000
0.6320,0.0000
0.6298,0.0000
0.6274,0.0000
0.6257,0.0000
0.6256,0.0000
0.6250,0.0000
0.6243,0.0000
0.6225,0.0000
0.6220,0.0000
0.6201,0.0000
0.6198,0.0000
0.6191,0.0000
0.6141,0.0000
0.6129,0.0000
0.6107,0.0000
0.6088,0.0000
0.6070,0.0000
0.6068,0.0000
0.6048,0.0000
0.6033,0.0000
0.6033,0.0000
0.6029,0.0000
0.6021,0.0000
0.6018,0.0000
0.5996,0.0000
0.5994,0.0000
0.5987,0.0000
0.5970,0.0000
0.5961,0.0000
0.5957,0.0000
0.5939,0.0000
0.5937,0.0000
0.5917,0.0000
0.5909,0.0000
0.5909,0.0000
0.5889,0.0000
0.5887,0.0000
0.5885,0.0000
0.5837,0.0000
0.5836,0.0000
0.5825,0.0000
0.5819,0.0000
0.5799,0.0000
0.5784,0.0000
0.5783,0.0000
0.5783,0.0000
0.5767,0.0000
0.5759,0.0000
0.5749,0.0000
0.5720,0.0000
0.5716,0.0000
0.5704,0.0000
0.5703,0.0000
0.5702,0.0000
0.5685,0.0000
0.5684,0.0000
0.5674,0.0000
0.5665,0.0000
0.5650,0.0000
0.5596,0.0000
0.5596,0.0000
0.5581,0.0000
0.5561,0.0000
0.5560,0.0000
0.5552,0.0000
0.5549,0.0000
0.5482,0.0000
0.5481,0.0000
0.5451,0.0000
0.5449,0.0000
0.5436,0.0000
0.5426,0.0000
0.5414,0.0000
0.5413,0.0000
0.5406,0.0000
0.5388,0.0000
0.5376,0.0000
0.5372,0.0000
0.5371,0.0000
0.5364,0.0000
0.5350,0.0000
0.5334,0.0000
0.5316,0.0000
0.5290,0.0000
0.5266,0.0000
0.5266,0.0000
0.5259,0.0000
0.5243,0.0000
0.5242,0.0000
0.5231,0.0000
0.5222,0.0000
0.5199,0.0000
0.5183,0.0000
0.5169,0.0000
0.5152,0.0000
0.5133,0.0000
0.5092,0.0000
0.5054,0.0000
0.5053,0.0000
0.5044,0.0000
0.5043,0.0000
0.5041,0.0000
0.5032,0.0000
0.5032,0.0000
0.5030,0.0000
0.5026,0.0000
0.4988,0.0000
0.4984,0.0000
0.4983,0.0000
0.4967,0.0000
0.4952,0.0000
0.4920,0.0000
0.4914,0.0000
0.4888,0.0000
0.4885,0.0000
0.4880,0.0000
0.4880,0.0000
0.4877,0.0000
0.4839,0.0000
0.4822,0.0000
0.4737,0.0000
0.4723,0.0000
0.4707,0.0000
0.4699,0.0000
0.4694,0.0000
0.4688,0.0000
0.4635,0.0000
0.4593,0.0000
0.4591,0.0000
0.4562,0.0000
0.4559,0.0000
0.4542,0.0000
0.4541,0.0000
0.4521,0.0000
0.4513,0.0000
0.4512,0.0000
0.4487,0.0000
0.4453,0.0000
0.4444,0.0000
0.4415,0.0000
0.4403,0.0000
0.4395,0.0000
0.4388,0.0000
0.4380,0.0000
0.4366,0.0000
0.4355,0.0000
0.4346,0.0000
0.4342,0.0000
0.4340,0.0000
0.4327,0.0000
0.4309,0.0000
0.4307,0.0000
0.4293,0.0000
0.4278,0.0000
0.4270,0.0000
0.4268,0.0000
0.4264,0.0000
0.4256,0.0000
0.4230,0.0000
0.4229,0.0000
0.4226,0.0000
0.4219,0.0000
0.4207,0.0000
0.4206,0.0000
0.4203,0.0000
0.4191,0.0000
0.4170,0.0000
0.4138,0.0000
0.4135,0.0000
0.4120,0.0000
0.4095,0.0000
0.4089,0.0000
0.4085,0.0000
0.4070,0.0000
0.4057,0.0000
0.4041,0.0000
0.4009,0.0000
0.3995,0.0000
0.3986,0.0000
0.3982,0.0000
0.3979,0.0000
0.3958,0.0000
0.3943,0.0000
0.3940,0.0000
0.3932,0.0000
0.3924,0.0000
0.3919,0.0000
0.3888,0.0000
0.3882,0.0000
0.3878,0.0000
0.3875,0.0000
0.3846,0.0000
0.3833,0.0000
0.3832,0.0000
0.3828,0.0000
0.3816,0.0000
0.3787,0.0000
0.3782,0.0000
0.3771,0.0000
0.3768,0.0000
0.3756,0.0000
0.3747,0.0000
0.3744,0.0000
0.3738,0.0000
0.3718,0.0000
0.3712,0.0000
0.3703,0.0000
0.3691,0.0000
0.3685,0.0000
0.3684,0.0000
0.3679,0.0000
0.3651,0.0000
0.3644,0.0000
0.3641,0.0000
0.3576,0.0000
0.3574,0.0000
0.3562,0.0000
0.3554,0.0000
0.3528,0.0000
0.3521,0.0000
0.3502,0.0000
0.3488,0.0000
0.3468,0.0000
0.3454,0.0000
0.3453,0.0000
0.3409,0.0000
0.3391,0.0000
0.3385,0.0000
0.3371,0.0000
0.3371,0.0000
0.3363,0.0000
0.3356,0.0000
0.3338,0.0000
0.3334,0.0000
0.3330,0.0000
0.3330,0.0000
0.3327,0.0000
0.3323,0.0000
0.3297,0.0000
0.3288,0.0000
0.3273,0.0000
0.3261,0.0000
0.3249,0.0000
0.3247,0.0000
0.3243,0.0000
0.3227,0.0000
0.3225,0.0000
0.3223,0.0000
0.3216,0.0000
0.3211,0.0000
0.3183,0.0000
0.3183,0.0000
0.3175,0.0000
0.3158,0.0000
0.3152,0.0000
0.3146,0.0000
0.3139,0.0000
0.3106,0.0000
0.3061,0.0000
0.3055,0.0000
0.3055,0.0000
0.3053,0.0000
0.3042,0.0000
0.3007,0.0000
0.3005,0.0000
0.3002,0.0000
0.2995,0.0000
0.2985,0.0000
0.2974,0.0000
0.2953,0.0000
0.2934,0.0021
0.2915,0.0000
0.2902,0.0000
0.2893,0.0000
0.2887,0.0000
0.2883,0.0000
0.2877,0.0000
0.2851,0.0000
0.2836,0.0000
0.2826,0.0000
0.2820,0.0000
0.2808,0.0000
0.2804,0.0000
0.2803,0.0000
0.2795,0.0000
0.2767,0.0000
0.2764,0.0000
0.2758,0.0000
0.2756,0.0000
0.2754,0.0000
0.2747,0.0000
0.2740,0.0000
0.2717,0.0000
0.2715,0.0000
0.2613,0.0000
0.2587,0.0000
0.2577,0.0000
0.2574,0.0000
0.2548,0.0000
0.2537,0.0000
0.2536,0.0000
0.2533,0.0000
0.2530,0.0000
0.2527,0.0000
0.2516,0.0000
0.2495,0.0000
0.2485,0.0000
0.2477,0.0000
0.2476,0.0000
0.2436,0.0000
0.2428,0.0000
0.2416,0.0000
0.2414,0.0000
0.2409,0.0000
0.2401,0.0000
0.2392,0.0000
0.2386,0.0000
0.2369,0.0000
0.2359,0.0000
0.2353,0.0000
0.2306,0.0000
0.2304,0.0000
0.2273,0.0000
0.2250,0.0000
0.2211,0.0000
0.2202,0.0000
0.2197,0.0000
0.2197,0.0000
0.2192,0.0000
0.2180,0.0000
0.2176,0.0000
0.2173,0.0000
0.2155,0.0000
0.2140,0.0000
0.2125,0.0000
0.2118,0.0000
0.2095,0.0000
0.2057,0.0000
0.2044,0.0000
0.2037,0.0000
0.2024,0.0000
0.2016,0.0000
0.2015,0.0000
0.1998,0.0000
0.1959,0.0000
0.1936,0.0000
0.1935,0.0000
0.1910,0.0000
0.1908,0.0000
0.1902,0.0000
0.1897,0.0000
0.1889,0.0000
0.1884,0.0000
0.1874,0.0000
0.1862,0.0000
0.1838,0.0000
0.1820,0.0000
0.1801,0.0000
0.1800,0.0000
0.1767,0.0000
0.1727,0.0000
0.1715,0.0000
0.1703,0.0003
0.1700,0.0000
0.1664,0.0000
0.1659,0.0000
0.1628,0.0000
0.1622,0.0000
0.1609,0.0000
0.1574,0.0000
0.1534,0.0000
0.1531,0.0000
0.1530,0.0000
0.1529,0.0000
0.1524,0.0000
0.1490,0.0000
0.1468,0.0000
0.1452,0.0000
0.1399,0.0000
0.1398,0.0000
0.1353,0.0000
0.1338,0.0000
0.1319,0.0000
0.1306,0.0000
0.1293,0.0000
0.1276,0.0000
0.1271,0.0015
0.1258,0.0000
0.1205,0.0000
0.1200,0.0000
0.1179,0.0000
0.1132,0.0000
0.1094,0.0000
0.1092,0.0000
0.1068,0.0000
0.1032,0.0000
0.1021,0.0000
0.1018,0.0000
0.1002,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.1000,0.0000
0.5076,0.0257
0.7015,0.0237
0.6333,0.0375
0.6482,0.0123
0.7251,0.0008
0.3289,0.0317
0.3293,0.0151
0.5017,0.0378
0.4654,0.0123
0.4521,0.0118
0.6386,0.0118
0.7247,0.0302
0.9787,0.0457
0.3491,0.0516
0.3524,0.0222
0.6632,0.0091
0.6866,0.0037
0.4729,0.0150
0.3893,0.0098
0.6319,0.0590
0.5105,0.0063
0.4875,0.0147
0.2014,0.0377
0.5868,0.0150
0.3858,0.0205
0.9816,0.0018
0.5442,0.0045
